,Date,S&P 500 (TR),S&P 500 (Net TR),S&P 500,unemployment_rate,all_real_avg_hourly_earnings,all_real_avg_weekly_earnings,CPI_All_Urban_Consumers,Production_nonsupervisory_emp_real_avg_hourly_earnings,Production_nonsupervisory_emp_real_avg_weekly_earnings,CPI_Urban_Wage_Earners_and_Clerical,Real_GDP(T),1 Mo(DTY),2 Mo(DTY),3 Mo(DTY),6 Mo(DTY),1 Yr(DTY),2 Yr(DTY),3 Yr(DTY),5 Yr(DTY),7 Yr(DTY),10 Yr(DTY),20 Yr(DTY),30 Yr(DTY),NAICS Subsector Description,Approved Loans,Approved Dollars,% of Amount,State,Approved_PPP_Loans,Approved_PPP_Amount
2625,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,CO,99807.0,10234368111.0
2626,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,CT,57267.0,6606171723.0
2627,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,CT,57267.0,6606171723.0
2628,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,DC,11553.0,2111474209.0
2629,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,DC,11553.0,2111474209.0
2630,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,DE,11823.0,1464937506.0
2631,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,DE,11823.0,1464937506.0
2632,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,FL,355985.0,30831971178.0
2633,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,FL,355985.0,30831971178.0
2634,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,GA,140997.0,14042012004.0
2635,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,GA,140997.0,14042012004.0
2636,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,GU,2004.0,192582619.0
2637,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,GU,2004.0,192582619.0
2638,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,HI,23786.0,2465011254.0
2639,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,HI,23786.0,2465011254.0
2640,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,IA,55954.0,5025766026.0
2641,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,IA,55954.0,5025766026.0
2642,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,ID,29051.0,2546673937.0
2643,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,ID,29051.0,2546673937.0
2644,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,IL,188227.0,22106605387.0
2645,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,IL,188227.0,22106605387.0
2646,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,IN,75183.0,9379316204.0
2647,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,IN,75183.0,9379316204.0
2648,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,KS,50103.0,4944008523.0
2649,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,KS,50103.0,4944008523.0
2650,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,KY,46511.0,5196814859.0
2651,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,KY,46511.0,5196814859.0
2652,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,OR,58824.0,6823353161.0
2653,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,PA,158720.0,20533839876.0
2654,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,PR,33573.0,1747031385.0
2655,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,RI,16370.0,1858135650.0
2656,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,SC,59891.0,5650936213.0
2657,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,SD,21533.0,1647772605.0
2658,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,TN,87513.0,8790096017.0
2659,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,TX,364506.0,40314507983.0
2660,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,UT,48861.0,5188288610.0
2661,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,VA,103066.0,12426022067.0
2662,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,VI,1548.0,119316624.0
2663,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,VT,11361.0,1173838271.0
2664,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,WA,94873.0,12093612342.0
2665,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,WI,81801.0,9782045310.0
2666,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,WV,16665.0,1778813877.0
2667,06/12/2020,,,3041.31,,,,,,,,,,,,,,,,,,,,,Wholesale Trade,159639.0,27417933285.0,0.0535,WY,12895.0,1021036842.0
2668,06/15/2020,,,3066.59,,,,,,,,,,,,,,,,,,,,,,,,,,,
2669,06/16/2020,,,3124.74,,,,,,,,,,,,,,,,,,,,,,,,,,,
2670,01/01/2020,,,,3.6,0.5,0.0,2.5,0.9,0.2,2.5,19.24,,,,,,,,,,,,,,,,,,,
2671,01/04/2020,,,,3.6,,,,,,,19.24,,,,,,,,,,,,,,,,,,,
2672,01/05/2020,,,,3.6,,,,,,,19.24,,,,,,,,,,,,,,,,,,,
2673,01/11/2020,,,,3.6,,,,,,,19.24,,,,,,,,,,,,,,,,,,,
2674,01/12/2020,,,,3.6,,,,,,,19.24,,,,,,,,,,,,,,,,,,,
2675,01/18/2020,,,,3.6,,,,,,,19.24,,,,,,,,,,,,,,,,,,,
2676,01/19/2020,,,,3.6,,,,,,,19.24,,,,,,,,,,,,,,,,,,,
2677,01/20/2020,,,,3.6,,,,,,,19.24,,,,,,,,,,,,,,,,,,,
2678,01/25/2020,,,,3.6,,,,,,,19.24,,,,,,,,,,,,,,,,,,,
2679,01/26/2020,,,,3.6,,,,,,,19.24,,,,,,,,,,,,,,,,,,,
2680,02/01/2020,,,,3.5,0.6,0.7,2.3,1.0,1.3,2.3,19.36,,,,,,,,,,,,,,,,,,,
2681,02/02/2020,,,,3.5,,,,,,,19.36,,,,,,,,,,,,,,,,,,,
2682,02/08/2020,,,,3.5,,,,,,,19.36,,,,,,,,,,,,,,,,,,,
2683,02/09/2020,,,,3.5,,,,,,,19.36,,,,,,,,,,,,,,,,,,,
2684,02/15/2020,,,,3.5,,,,,,,19.36,,,,,,,,,,,,,,,,,,,
2685,02/16/2020,,,,3.5,,,,,,,19.36,,,,,,,,,,,,,,,,,,,
2686,02/17/2020,,,,3.5,,,,,,,19.36,,,,,,,,,,,,,,,,,,,
2687,02/22/2020,,,,3.5,,,,,,,19.36,,,,,,,,,,,,,,,,,,,
2688,02/23/2020,,,,3.5,,,,,,,19.36,,,,,,,,,,,,,,,,,,,
2689,02/29/2020,,,,3.5,,,,,,,19.36,,,,,,,,,,,,,,,,,,,
2690,03/01/2020,,,,4.4,1.6,0.6,1.5,1.9,1.1,1.4,18.32,,,,,,,,,,,,,,,,,,,
2691,03/07/2020,,,,4.4,,,,,,,18.32,,,,,,,,,,,,,,,,,,,
2692,03/08/2020,,,,4.4,,,,,,,18.32,,,,,,,,,,,,,,,,,,,
2693,03/14/2020,,,,4.4,,,,,,,18.32,,,,,,,,,,,,,,,,,,,
2694,03/15/2020,,,,4.4,,,,,,,18.32,,,,,,,,,,,,,,,,,,,
2695,03/21/2020,,,,4.4,,,,,,,18.32,,,,,,,,,,,,,,,,,,,
2696,03/22/2020,,,,4.4,,,,,,,18.32,,,,,,,,,,,,,,,,,,,
2697,03/28/2020,,,,4.4,,,,,,,18.32,,,,,,,,,,,,,,,,,,,
2698,03/29/2020,,,,4.4,,,,,,,18.32,,,,,,,,,,,,,,,,,,,
2699,04/04/2020,,,,14.7,,,,,,,16.25,,,,,,,,,,,,,,,,,,,
2700,04/05/2020,,,,14.7,,,,,,,16.25,,,,,,,,,,,,,,,,,,,
2701,04/10/2020,,,,14.7,,,,,,,16.25,,,,,,,,,,,,,,,,,,,
2702,04/11/2020,,,,14.7,,,,,,,16.25,,,,,,,,,,,,,,,,,,,
2703,04/12/2020,,,,14.7,,,,,,,16.25,,,,,,,,,,,,,,,,,,,
2704,04/18/2020,,,,14.7,,,,,,,16.25,,,,,,,,,,,,,,,,,,,
2705,04/19/2020,,,,14.7,,,,,,,16.25,,,,,,,,,,,,,,,,,,,
2706,04/25/2020,,,,14.7,,,,,,,16.25,,,,,,,,,,,,,,,,,,,
2707,04/26/2020,,,,14.7,,,,,,,16.25,,,,,,,,,,,,,,,,,,,
2708,05/02/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2709,05/03/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2710,05/09/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2711,05/10/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2712,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,AK,9890.0,1243284491.0
2713,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,AL,59570.0,6170632822.0
2714,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,AR,39694.0,3286177392.0
2715,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,AS,100.0,6020337.0
2716,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,AZ,72523.0,8563928791.0
2717,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,CA,505798.0,66500354602.0
2718,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,CO,96285.0,10312546432.0
2719,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,CT,54559.0,6656038715.0
2720,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,DC,10804.0,2166021316.0
2721,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,DE,11199.0,1453444170.0
2722,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,FL,325845.0,30341950424.0
2723,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,GA,131085.0,14026631738.0
2724,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,GU,1792.0,192244312.0
2725,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,HI,22733.0,2458559376.0
2726,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,IA,53419.0,5040518493.0
2727,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,ID,28125.0,2562518017.0
2728,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,IL,176819.0,22156267843.0
2729,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,IN,72543.0,9442058522.0
2730,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,KS,48230.0,4951595045.0
2731,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,KY,44705.0,5190320598.0
2732,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,LA,65158.0,7218312417.0
2733,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,MA,104415.0,14295657394.0
2734,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,MD,70364.0,9810223415.0
2735,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,ME,25420.0,2230439306.0
2736,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,MI,111773.0,15778056406.0
2737,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,MN,90315.0,11010690044.0
2738,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,MO,84497.0,9086784291.0
2739,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,MP,336.0,34902412.0
2740,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,MS,41147.0,3151130230.0
2741,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,MT,21703.0,1732243726.0
2742,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,NC,109032.0,12269542063.0
2743,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,ND,18599.0,1759593477.0
2744,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,NE,39655.0,3402588298.0
2745,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,NH,22084.0,2538217516.0
2746,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,NJ,128638.0,16960906906.0
2747,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,NM,20192.0,2213562644.0
2748,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,NV,36799.0,4000175316.0
2749,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,NY,281058.0,37798829252.0
2750,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,OH,128316.0,18392976510.0
2751,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,OK,60050.0,5392464543.0
2752,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,OR,55882.0,6835721738.0
2753,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,PA,153537.0,20762406584.0
2754,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,PR,28419.0,1695960902.0
2755,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,RI,15857.0,1857053019.0
2756,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,SC,57179.0,5644571896.0
2757,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,SD,20608.0,1637061030.0
2758,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,TN,82768.0,8839243231.0
2759,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,TX,346839.0,40470177091.0
2760,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,UT,47046.0,5273873612.0
2761,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,VA,97659.0,12459519011.0
2762,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,VI,1260.0,112608137.0
2763,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,VT,11124.0,1173166322.0
2764,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,WA ,90505.0,12114695863.0
2765,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,WI ,78490.0,9801182572.0
2766,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,WV ,15972.0,1766029138.0
2767,05/16/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,WY ,12546.0,1021746840.0
2768,05/17/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2769,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,AK,10040.0,1208770595.0
2770,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,AL,60457.0,6136772466.0
2771,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,AR,40329.0,3286789662.0
2772,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,AS,120.0,6607116.0
2773,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,AZ,73739.0,8500857972.0
2774,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,CA,517371.0,66516390881.0
2775,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,CO,97328.0,10231604713.0
2776,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,CT,55515.0,6607336710.0
2777,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,DC,11088.0,2138250657.0
2778,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,DE,11427.0,1455089694.0
2779,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,FL,336539.0,30433602779.0
2780,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,GA,134566.0,13979388621.0
2781,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,GU,1925.0,192676575.0
2782,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,HI,23312.0,2473118450.0
2783,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,IA,54380.0,5026402736.0
2784,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,ID,28448.0,2548578556.0
2785,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,IL,181102.0,22075994303.0
2786,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,IN,73430.0,9379164461.0
2787,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,KS,48945.0,4935141752.0
2788,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,KY,45384.0,5191746574.0
2789,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,LA,66398.0,7213944766.0
2790,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,MA,105819.0,14251390112.0
2791,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,MD,72427.0,9799410559.0
2792,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,ME,25615.0,2214623728.0
2793,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,MI,113067.0,15714549484.0
2794,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,MN,91529.0,11005653766.0
2795,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,MO,85768.0,9031605393.0
2796,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,MP,360.0,36013357.0
2797,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,MS,41955.0,3157503548.0
2798,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,MT,21988.0,1739815188.0
2799,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,NC,111591.0,12244899627.0
2800,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,ND,18806.0,1748499793.0
2801,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,NE,40124.0,3397206889.0
2802,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,NH,22368.0,2527832900.0
2803,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,NJ,131696.0,16863791540.0
2804,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,NM,20431.0,2199886051.0
2805,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,NV,37712.0,4021158951.0
2806,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,NY,286743.0,37442694244.0
2807,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,OH,129626.0,18150438777.0
2808,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,OK,60920.0,5404415629.0
2809,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,OR,56638.0,6773150744.0
2810,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,PA,155396.0,20516529432.0
2811,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,PR,30253.0,1707629617.0
2812,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,RI,16019.0,1848577405.0
2813,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,SC,58300.0,5643833539.0
2814,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,SD,20914.0,1637955132.0
2815,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,TN,84601.0,8832113210.0
2816,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,TX,352993.0,40289668116.0
2817,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,UT,47683.0,5237305020.0
2818,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,VA,99870.0,12402786626.0
2819,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,VI,1349.0,115631073.0
2820,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,VT,11194.0,1169519989.0
2821,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,WA,91702.0,12007919035.0
2822,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,WI,79736.0,9767111608.0
2823,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,WV,16219.0,1767832494.0
2824,05/23/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,WY,12686.0,1017387754.0
2825,05/24/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2826,05/25/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2827,05/30/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,Accommodation and Food Services,339642.0,40907011686.0,0.0804,AK,10135.0,1211029747.0
2828,05/30/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,Accommodation and Food Services,339642.0,40907011686.0,0.0804,AL,60909.0,6112333061.0
2829,05/30/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,Accommodation and Food Services,339642.0,40907011686.0,0.0804,AR,40591.0,3280578818.0
2830,05/30/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,Accommodation and Food Services,339642.0,40907011686.0,0.0804,AS,132.0,6860666.0
2831,05/30/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,Accommodation and Food Services,339642.0,40907011686.0,0.0804,AZ,74409.0,8446594216.0
2832,05/30/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,Accommodation and Food Services,339642.0,40907011686.0,0.0804,CA,524172.0,66363091119.0
2833,05/30/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,Accommodation and Food Services,339642.0,40907011686.0,0.0804,CO,98072.0,10202797396.0
2834,05/30/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,Accommodation and Food Services,339642.0,40907011686.0,0.0804,CT,56123.0,6592532219.0
2835,05/30/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,Accommodation and Food Services,339642.0,40907011686.0,0.0804,DC,11247.0,2103048960.0
2836,05/30/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,Accommodation and Food Services,339642.0,40907011686.0,0.0804,DE,11574.0,1455386237.0
2837,05/30/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,Accommodation and Food Services,339642.0,40907011686.0,0.0804,FL,343442.0,30512350550.0
2838,05/30/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,Accommodation and Food Services,339642.0,40907011686.0,0.0804,GA,136687.0,13977749017.0
2839,05/30/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,Accommodation and Food Services,339642.0,40907011686.0,0.0804,GU,1950.0,191528826.0
2840,05/30/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,Accommodation and Food Services,339642.0,40907011686.0,0.0804,HI,23416.0,2450574225.0
2841,05/30/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,Accommodation and Food Services,339642.0,40907011686.0,0.0804,IA,54928.0,5009203064.0
2842,05/30/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,Accommodation and Food Services,339642.0,40907011686.0,0.0804,ID,28620.0,2541120396.0
2843,05/30/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,Accommodation and Food Services,339642.0,40907011686.0,0.0804,IL,183674.0,22002678908.0
2844,05/30/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,Accommodation and Food Services,339642.0,40907011686.0,0.0804,IN,74045.0,9359675711.0
2845,05/30/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,Accommodation and Food Services,339642.0,40907011686.0,0.0804,KS,49375.0,4928731185.0
2846,05/30/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,Accommodation and Food Services,339642.0,40907011686.0,0.0804,KY,45753.0,5186086685.0
2847,05/30/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,Accommodation and Food Services,339642.0,40907011686.0,0.0804,LA,67142.0,7201716457.0
2848,05/30/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,Accommodation and Food Services,339642.0,40907011686.0,0.0804,MA,106126.0,14167776556.0
2849,05/30/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,Accommodation and Food Services,339642.0,40907011686.0,0.0804,MD,73506.0,9805567647.0
2850,05/30/2020,,,,13.3,,,,,,,,,,,,,,,,,,,,Accommodation and Food Services,339642.0,40907011686.0,0.0804,ME,25721.0,2215851252.0
